testy\poz-oli\68.400+40;409;80;479;259;64;2.133
testy\poz-oli\68.400+40;409;90;463;259;64;2.337
testy\poz-oli\68.400+40;409;100;459;256;64;2.541
testy\poz-oli\68.400+40;409;110;448;258;64;2.745
testy\poz-oli\68.400+40;409;120;454;259;64;2.953
testy\poz-oli\68.400+40;409;130;466;259;64;3.156
testy\poz-oli\68.400+40;409;140;463;255;63;3.358
testy\poz-oli\68.400+40;409;150;458;255;63;3.557
testy\poz-oli\68.400+40;409;160;458;255;63;3.754
testy\poz-oli\68.400+40;409;170;439;255;63;3.953
testy\poz-oli\68.400+40;409;180;439;254;63;4.152
testy\poz-oli\68.400+40;409;190;481;255;63;4.348
testy\poz-oli\9.200+20;209;0;266;149;74;0.012
testy\poz-oli\9.200+20;209;10;351;133;66;0.101
testy\poz-oli\9.200+20;209;20;299;122;61;0.177
testy\poz-oli\9.200+20;209;30;266;124;62;0.239
testy\poz-oli\9.200+20;209;40;272;124;62;0.31
testy\poz-oli\9.200+20;209;50;241;130;65;0.369
testy\poz-oli\9.200+20;209;60;218;131;65;0.425
testy\poz-oli\9.200+20;209;70;208;131;65;0.481
testy\poz-oli\9.200+20;209;80;230;131;65;0.536
testy\poz-oli\9.200+20;209;90;208;131;65;0.586
testy\poz-oli\9.200+20;209;100;217;131;65;0.651
testy\poz-oli\9.200+20;209;110;230;130;65;0.704
testy\poz-oli\9.200+20;209;120;227;131;65;0.757
testy\poz-oli\9.200+20;209;130;226;130;65;0.812
testy\poz-oli\9.200+20;209;140;212;132;66;0.861
testy\poz-oli\9.200+20;209;150;219;130;65;0.908
testy\poz-oli\9.200+20;209;160;234;130;65;0.954
testy\poz-oli\9.200+20;209;170;226;130;65;1.002
testy\poz-oli\9.200+20;209;180;216;130;65;1.05
testy\poz-oli\9.200+20;209;190;224;130;65;1.098
